time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,rewards
1.9800000000000013,0.0,0.0,65.9481152102,0.0,0.0,0.0,0.0,0.0,12.366110877,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.983289562
2.0400000000000014,0.0,0.0,66.6935259289,0.0,0.0,0.0,0.0,0.0,12.4796727919,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.983066635
2.1000000000000014,0.0,0.0,67.4455048154,0.0,0.0,0.0,0.0,0.0,12.5851279337,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.982841687
2.1600000000000015,0.0,0.0,68.2035810413,0.0,0.0,0.0,0.0,0.0,12.6829921298,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.982614864
2.2200000000000015,0.0,0.0,68.9673140239,0.0,0.0,0.0,0.0,0.0,12.7737576541,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.9823863
2.2800000000000016,0.0,0.0,69.7362920001,0.0,0.0,0.0,0.0,0.0,12.8578928548,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.982156122
2.3400000000000016,0.0,0.0,70.5101305873,0.0,0.0,0.0,0.0,0.0,12.9358420731,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.981924449
2.4000000000000017,0.0,0.0,71.2884713466,0.0,0.0,0.0,0.0,0.0,13.0080258051,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.981691389
2.4600000000000017,0.0,0.0,72.0709803627,0.0,0.0,0.0,0.0,0.0,13.0748410653,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.981457046
2.520000000000002,0.0,0.0,72.8573468497,0.0,0.0,0.0,0.0,0.0,13.1366619109,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.981221515
2.580000000000002,0.0,0.0,73.6472817927,0.0,0.0,0.0,0.0,0.0,13.1938400956,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.980984885
2.640000000000002,0.0,0.0,74.4405166323,0.0,0.0,0.0,0.0,0.0,13.2467058223,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.980747239
2.700000000000002,0.0,0.0,75.2368019955,0.0,0.0,0.0,0.0,0.0,13.2955685693,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.980508653
2.760000000000002,0.0,0.0,76.0359064786,0.0,0.0,0.0,0.0,0.0,13.3407179679,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.980269199
2.820000000000002,0.0,0.0,76.8376154838,0.0,0.0,0.0,0.0,0.0,13.3824247142,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.980028942
2.880000000000002,0.0,0.0,77.6417301105,0.0,0.0,0.0,0.0,0.0,13.420941498,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.979787944
2.940000000000002,0.0,0.0,78.4480661033,0.0,0.0,0.0,0.0,0.0,13.4565039365,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.979546261
3.000000000000002,0.0,0.0,79.2564528555,0.0,0.0,0.0,0.0,0.0,13.489331503,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.979303947
3.0600000000000023,0.0,0.0,80.0667324676,0.0,0.0,0.0,0.0,0.0,13.5196284406,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.979061049
3.1200000000000023,0.0,0.0,80.8787588608,0.0,0.0,0.0,0.0,0.0,13.5475846553,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.978817612
3.1800000000000024,0.0,0.0,81.692396943,0.0,0.0,0.0,0.0,0.0,13.573376583,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.978573679
3.2400000000000024,0.0,0.0,82.5075218251,0.0,0.0,0.0,0.0,0.0,13.5971680253,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.978329288
3.3000000000000025,0.0,0.0,83.3240180882,0.0,0.0,0.0,0.0,0.0,13.6191109537,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.978084473
3.3600000000000025,0.0,0.0,84.1417790961,0.0,0.0,0.0,0.0,0.0,13.6393462767,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.977839269
3.4200000000000026,0.0,0.0,84.9607063541,0.0,0.0,0.0,0.0,0.0,13.6580045724,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.977593706
3.4800000000000026,0.0,0.0,85.7807089104,0.0,0.0,0.0,0.0,0.0,13.675206783,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.977347811
3.5400000000000027,0.0,0.0,86.601702797,0.0,0.0,0.0,0.0,0.0,13.6910648727,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.97710161
3.6000000000000028,0.0,0.0,87.4236105109,0.0,0.0,0.0,0.0,0.0,13.705682449,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.976855127
3.660000000000003,0.0,0.0,88.2463605297,0.0,0.0,0.0,0.0,0.0,13.7191553478,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.976608385
3.720000000000003,0.0,0.0,89.0698868619,0.0,0.0,0.0,0.0,0.0,13.7315721839,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.976361403
3.780000000000003,0.0,0.0,89.8941286299,0.0,0.0,0.0,0.0,0.0,13.7430148669,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.976114201
3.840000000000003,0.0,0.0,90.7190296816,0.0,0.0,0.0,0.0,0.0,13.7535590853,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.975866795
3.900000000000003,0.0,0.0,91.5445382317,0.0,0.0,0.0,0.0,0.0,13.763274759,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.975619202
3.960000000000003,0.0,0.0,92.3706065273,0.0,0.0,0.0,0.0,0.0,13.7722264613,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.975371437
4.020000000000002,0.0,0.0,93.1971905401,0.0,0.0,0.0,0.0,0.0,13.780473814,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.975123512
4.080000000000001,0.0,0.0,94.0242496797,0.0,0.0,0.0,0.0,0.0,13.7880718544,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.974875441
4.14,0.0,0.0,94.8517465295,0.0,0.0,0.0,0.0,0.0,13.7950713774,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.974627235
4.199999999999998,0.0,0.0,95.6796466012,0.0,0.0,0.0,0.0,0.0,13.8015192537,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.974378905
4.259999999999997,0.0,0.0,96.5079181089,0.0,0.0,0.0,0.0,0.0,13.8074587255,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.97413046
4.319999999999996,0.0,0.0,97.3365317592,0.0,0.0,0.0,0.0,0.0,13.8129296807,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.973881909
4.379999999999995,0.0,0.0,98.165460558,0.0,0.0,0.0,0.0,0.0,13.8179689083,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.973633261
4.439999999999993,0.0,0.0,98.9946796316,0.0,0.0,0.0,0.0,0.0,13.8226103339,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.973384524
4.499999999999992,0.0,0.0,99.8241660618,0.0,0.0,0.0,0.0,0.0,13.826885239,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.973135705
4.559999999999991,0.0,0.0,100.653898733,0.0,0.0,0.0,0.0,0.0,13.8308224639,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.972886809
4.6199999999999894,0.0,0.0,101.483858191,0.0,0.0,0.0,0.0,0.0,13.8344485949,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.972637843
4.679999999999988,0.0,0.0,102.314026515,0.0,0.0,0.0,0.0,0.0,13.8377881386,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.972388813
4.739999999999987,0.0,0.0,103.144387195,0.0,0.0,0.0,0.0,0.0,13.8408636822,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.972139724
4.799999999999986,0.0,0.0,103.974925024,0.0,0.0,0.0,0.0,0.0,13.8436960425,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.97189058
4.859999999999984,0.0,0.0,104.805625992,0.0,0.0,0.0,0.0,0.0,13.8463044026,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.971641386
4.919999999999983,0.0,0.0,105.636477197,0.0,0.0,0.0,0.0,0.0,13.8487064397,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.971392145
4.979999999999982,0.0,0.0,106.467466754,0.0,0.0,0.0,0.0,0.0,13.8509184414,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.971142862
5.0399999999999805,0.0,0.0,107.298583716,0.0,0.0,0.0,0.0,0.0,13.8529554146,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.970893539
5.099999999999979,0.0,0.0,108.129818001,0.0,0.0,0.0,0.0,0.0,13.8548311856,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.970644181
5.159999999999978,0.0,0.0,108.961160325,0.0,0.0,0.0,0.0,0.0,13.8565584916,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.970394788
5.219999999999977,0.0,0.0,109.792602134,0.0,0.0,0.0,0.0,0.0,13.8581490667,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.970145366
5.279999999999975,0.0,0.0,110.624135555,0.0,0.0,0.0,0.0,0.0,13.85961372,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.969895915
5.339999999999974,0.0,0.0,111.455753333,0.0,0.0,0.0,0.0,0.0,13.8609624084,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.969646438
5.399999999999973,0.0,0.0,112.28744879,0.0,0.0,0.0,0.0,0.0,13.8622043032,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.969396937
5.4599999999999715,0.0,0.0,113.119215774,0.0,0.0,0.0,0.0,0.0,13.863347852,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.969147413
5.51999999999997,0.0,0.0,113.95104862,0.0,0.0,0.0,0.0,0.0,13.8644008355,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.96889787
5.579999999999969,0.0,0.0,114.782942114,0.0,0.0,0.0,0.0,0.0,13.8653704199,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.968648308
5.639999999999968,0.0,0.0,115.61489145,0.0,0.0,0.0,0.0,0.0,13.8662632053,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.968398729
5.699999999999966,0.0,0.0,116.446892205,0.0,0.0,0.0,0.0,0.0,13.8670852704,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.968149134
